element,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,threat,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,gameweek_x,fdr,total_points,total_points_cumulative,assists_in_prev_1,assists_in_prev_3,assists_in_prev_5,assists_in_prev_10,bonus_in_prev_1,bonus_in_prev_3,bonus_in_prev_5,bonus_in_prev_10,bps_in_prev_1,bps_in_prev_3,bps_in_prev_5,bps_in_prev_10,clean_sheets_in_prev_1,clean_sheets_in_prev_3,clean_sheets_in_prev_5,clean_sheets_in_prev_10,goals_conceded_in_prev_1,goals_conceded_in_prev_3,goals_conceded_in_prev_5,goals_conceded_in_prev_10,goals_scored_in_prev_1,goals_scored_in_prev_3,goals_scored_in_prev_5,goals_scored_in_prev_10,minutes_in_prev_1,minutes_in_prev_3,minutes_in_prev_5,minutes_in_prev_10,own_goals_in_prev_1,own_goals_in_prev_3,own_goals_in_prev_5,own_goals_in_prev_10,penalties_missed_in_prev_1,penalties_missed_in_prev_3,penalties_missed_in_prev_5,penalties_missed_in_prev_10,penalties_saved_in_prev_1,penalties_saved_in_prev_3,penalties_saved_in_prev_5,penalties_saved_in_prev_10,red_cards_in_prev_1,red_cards_in_prev_3,red_cards_in_prev_5,red_cards_in_prev_10,yellow_cards_in_prev_1,yellow_cards_in_prev_3,yellow_cards_in_prev_5,yellow_cards_in_prev_10,saves_in_prev_1,saves_in_prev_3,saves_in_prev_5,saves_in_prev_10,selected_in_prev_1,selected_in_prev_3,selected_in_prev_5,selected_in_prev_10,threat_in_prev_1,threat_in_prev_3,threat_in_prev_5,threat_in_prev_10,transfers_in_in_prev_1,transfers_in_in_prev_3,transfers_in_in_prev_5,transfers_in_in_prev_10,transfers_out_in_prev_1,transfers_out_in_prev_3,transfers_out_in_prev_5,transfers_out_in_prev_10,total_points_in_prev_1,total_points_in_prev_3,total_points_in_prev_5,total_points_in_prev_10,fdr_in_prev_1,fdr_in_prev_2,fdr_in_prev_3
203,1,1,39,1,30.8,0,0,6.8,31.4,90,0,0,0,0,0,1019957,6.0,47291,61062,13771,57,True,0,38,2,10,120,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,39.0,83.0,120.0,157.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,90.0,198.0,333.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1019957.0,2934835.0,4793687.0,9399150.0,6.0,6.0,14.0,16.0,61062.0,120931.0,166620.0,525364.0,13771.0,43843.0,83541.0,273218.0,10.0,22.0,29.0,35.0,,,
204,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,123523,0.0,1373,13068,11695,55,True,0,38,2,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,54.0,83.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,139.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,123523.0,359149.0,580356.0,1076282.0,0.0,0.0,12.0,25.0,13068.0,37043.0,57129.0,163148.0,11695.0,20117.0,38804.0,109844.0,0.0,6.0,12.0,18.0,,,
205,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,12733,0.0,-51,22,73,53,True,0,38,2,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12733.0,38323.0,64095.0,130057.0,0.0,0.0,0.0,0.0,22.0,56.0,73.0,313.0,73.0,180.0,312.0,1305.0,0.0,0.0,0.0,0.0,,,
206,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,181532,0.0,-1252,1933,3185,52,True,0,38,2,0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,47.0,126.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,39.0,155.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181532.0,550285.0,911463.0,1798005.0,0.0,2.0,10.0,56.0,1933.0,6838.0,15593.0,32799.0,3185.0,8255.0,10414.0,25016.0,0.0,2.0,9.0,24.0,,,
207,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,77089,0.0,404,1565,1161,53,True,0,38,2,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,48.0,48.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,106.0,214.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77089.0,229469.0,378298.0,753445.0,0.0,0.0,0.0,0.0,1565.0,3774.0,6440.0,18616.0,1161.0,2611.0,3381.0,14284.0,0.0,3.0,10.0,10.0,,,
208,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,180812,0.0,-1574,7965,9539,48,True,0,38,2,0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,106.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0,180.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180812.0,545872.0,905997.0,1889492.0,0.0,0.0,19.0,19.0,7965.0,19844.0,33138.0,175470.0,9539.0,21992.0,34502.0,136711.0,0.0,2.0,8.0,22.0,,,
209,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3196,0.0,8,30,22,50,True,0,38,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3196.0,9562.0,15922.0,31853.0,0.0,0.0,0.0,0.0,30.0,56.0,70.0,156.0,22.0,45.0,65.0,203.0,0.0,0.0,0.0,0.0,,,
210,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,899748,0.0,-7859,171,8030,116,True,0,38,2,0,140,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899748.0,2721139.0,4584750.0,11542087.0,0.0,0.0,0.0,52.0,171.0,302.0,463.0,1172067.0,8030.0,23705.0,66160.0,1107827.0,0.0,0.0,0.0,8.0,,,
211,0,2,46,1,39.8,0,1,18.1,50.4,90,0,0,0,0,0,640508,91.0,45266,95836,50570,99,True,0,38,2,8,152,0.0,0.0,2.0,4.0,2.0,4.0,8.0,8.0,46.0,76.0,164.0,178.0,1.0,3.0,5.0,5.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,4.0,90.0,256.0,379.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,640508.0,1839716.0,2507454.0,3836020.0,91.0,170.0,354.0,502.0,95836.0,346544.0,436188.0,659266.0,50570.0,75994.0,113815.0,279760.0,8.0,18.0,40.0,51.0,,,
212,0,0,30,1,0.0,0,0,2.8,27.8,90,0,0,0,0,4,1025535,0.0,15382,31251,15869,61,True,0,38,2,7,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,62.0,114.0,239.0,1.0,2.0,4.0,7.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,90.0,270.0,450.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,18.0,1025535.0,3055625.0,5011877.0,9759335.0,0.0,0.0,0.0,0.0,31251.0,70333.0,128800.0,449624.0,15869.0,38454.0,52191.0,233219.0,7.0,15.0,27.0,51.0,,,
213,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,22999,0.0,-174,36,210,47,True,0,38,2,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22999.0,69412.0,115761.0,230950.0,0.0,0.0,0.0,0.0,36.0,138.0,283.0,1437.0,210.0,469.0,709.0,2273.0,0.0,0.0,0.0,0.0,,,
214,0,0,25,1,37.7,0,1,14.9,33.4,90,0,0,0,0,0,1890311,78.0,246893,265449,18556,120,True,0,38,2,8,214,0.0,1.0,2.0,4.0,0.0,3.0,7.0,9.0,25.0,71.0,171.0,218.0,1.0,2.0,3.0,4.0,0.0,1.0,1.0,4.0,1.0,3.0,7.0,8.0,90.0,198.0,317.0,543.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890311.0,4986915.0,7507963.0,13808286.0,78.0,185.0,350.0,431.0,265449.0,566538.0,642496.0,1088217.0,18556.0,65879.0,101220.0,364519.0,8.0,26.0,57.0,76.0,,,
215,1,3,70,1,133.5,0,2,30.1,113.2,90,0,0,0,0,0,3658668,54.0,-97450,45469,142919,106,True,0,38,2,19,266,1.0,2.0,3.0,4.0,3.0,3.0,4.0,9.0,70.0,102.0,153.0,234.0,1.0,2.0,4.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,90.0,180.0,333.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3658668.0,11335179.0,19296530.0,38550654.0,54.0,91.0,108.0,188.0,45469.0,107597.0,227883.0,1299440.0,142919.0,382072.0,455668.0,698745.0,19.0,25.0,35.0,60.0,,,
216,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,18549,0.0,-61,105,166,91,True,0,38,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18549.0,55767.0,93539.0,210911.0,0.0,0.0,0.0,22.0,105.0,187.0,252.0,29075.0,166.0,435.0,1611.0,21991.0,0.0,0.0,0.0,2.0,,,
217,1,0,29,0,16.1,0,1,13.6,39.0,45,0,0,0,0,0,773320,81.0,-16391,58600,74991,86,True,0,38,2,9,196,1.0,1.0,2.0,3.0,0.0,0.0,0.0,5.0,29.0,32.0,88.0,214.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,6.0,45.0,84.0,248.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773320.0,2339346.0,3891439.0,7599255.0,81.0,93.0,191.0,327.0,58600.0,147210.0,242564.0,815311.0,74991.0,165709.0,270146.0,791199.0,9.0,11.0,25.0,63.0,,,
218,0,0,3,0,0.3,0,0,0.0,0.0,5,0,0,0,0,0,615096,0.0,-4416,5919,10335,76,True,0,38,2,1,127,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,25.0,74.0,165.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,140.0,259.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615096.0,1855578.0,3093813.0,6372014.0,0.0,26.0,68.0,204.0,5919.0,22530.0,31225.0,188692.0,10335.0,23000.0,49143.0,206269.0,1.0,5.0,15.0,39.0,,,
219,0,0,18,1,18.3,0,0,13.2,12.2,84,0,0,0,0,0,801163,101.0,198047,228466,30419,75,True,0,38,2,3,151,0.0,1.0,3.0,3.0,0.0,3.0,6.0,8.0,18.0,62.0,133.0,218.0,1.0,1.0,2.0,4.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,4.0,84.0,174.0,290.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801163.0,1716767.0,2378995.0,4012978.0,101.0,110.0,168.0,336.0,228466.0,399366.0,437772.0,540988.0,30419.0,50992.0,62588.0,144088.0,3.0,16.0,34.0,55.0,,,
220,0,0,14,0,36.0,0,0,8.3,10.2,45,0,0,0,0,0,424930,37.0,-14836,49698,64534,55,True,0,38,2,1,91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,14.0,51.0,62.0,206.0,0.0,1.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,45.0,225.0,311.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424930.0,1372834.0,2312175.0,2853860.0,37.0,173.0,220.0,372.0,49698.0,134597.0,381027.0,683397.0,64534.0,170852.0,223353.0,260684.0,1.0,11.0,15.0,60.0,,,
221,0,0,9,0,2.2,0,0,1.9,6.2,45,0,0,0,0,0,48985,11.0,-229,291,520,51,True,0,38,2,1,62,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,25.0,36.0,92.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,45.0,135.0,153.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48985.0,147343.0,246209.0,506309.0,11.0,12.0,12.0,40.0,291.0,872.0,1940.0,14604.0,520.0,1363.0,2589.0,14448.0,1.0,3.0,4.0,16.0,,,
222,0,0,5,0,2.8,0,0,0.8,4.6,45,0,0,0,0,0,90589,1.0,-804,882,1686,51,True,0,38,2,1,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,28.0,55.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,45.0,112.0,157.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90589.0,273811.0,461518.0,955758.0,1.0,1.0,9.0,17.0,882.0,2257.0,4346.0,34513.0,1686.0,4947.0,9874.0,41134.0,1.0,4.0,5.0,10.0,,,
223,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9134,0.0,15,42,27,52,False,0,38,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9134.0,27350.0,45543.0,90961.0,0.0,0.0,0.0,0.0,42.0,69.0,86.0,152.0,27.0,62.0,87.0,240.0,0.0,0.0,0.0,0.0,,,
224,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,21751,0.0,-12,51,63,54,False,0,38,3,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21751.0,65271.0,108906.0,218866.0,0.0,0.0,0.0,0.0,51.0,86.0,111.0,207.0,63.0,161.0,244.0,791.0,0.0,0.0,0.0,0.0,,,
225,0,0,23,1,0.4,0,0,1.4,13.4,90,0,0,0,0,0,88818,0.0,-421,1303,1724,53,False,1,38,3,5,116,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,23.0,70.0,106.0,215.0,1.0,2.0,3.0,6.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,90.0,270.0,450.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,88818.0,264753.0,434609.0,863881.0,0.0,0.0,0.0,6.0,1303.0,6375.0,7507.0,13843.0,1724.0,2906.0,7012.0,14871.0,5.0,15.0,22.0,46.0,,,
226,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,55536,0.0,-4240,73,4313,54,False,0,38,3,0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,140.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,55536.0,179564.0,312885.0,607148.0,0.0,0.0,12.0,65.0,73.0,1577.0,8527.0,28821.0,4313.0,13265.0,17645.0,28799.0,0.0,0.0,8.0,27.0,,,
227,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8939,0.0,-14,12,26,48,False,0,38,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8939.0,26836.0,44764.0,89825.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,62.0,26.0,53.0,88.0,264.0,0.0,0.0,0.0,0.0,,,
228,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6721,0.0,-357,31,388,47,False,0,38,3,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6721.0,20937.0,35629.0,73553.0,0.0,0.0,0.0,0.0,31.0,245.0,816.0,3975.0,388.0,883.0,1701.0,6695.0,0.0,0.0,0.0,3.0,,,
229,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6614,0.0,-9,34,43,49,False,0,38,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6614.0,19799.0,32789.0,64822.0,0.0,0.0,0.0,0.0,34.0,139.0,187.0,541.0,43.0,123.0,242.0,632.0,0.0,0.0,0.0,0.0,,,
230,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3286,0.0,0,8,8,49,False,0,38,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3286.0,9856.0,16424.0,32923.0,0.0,0.0,0.0,0.0,8.0,20.0,23.0,51.0,8.0,15.0,26.0,93.0,0.0,0.0,0.0,0.0,,,
231,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,11128,0.0,-16,20,36,47,False,0,38,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11128.0,33397.0,55773.0,112359.0,0.0,0.0,0.0,0.0,20.0,35.0,54.0,249.0,36.0,96.0,190.0,705.0,0.0,0.0,0.0,0.0,,,
232,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,23274,0.0,39,90,51,85,False,0,38,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23274.0,69673.0,116032.0,231996.0,0.0,0.0,0.0,0.0,90.0,169.0,225.0,441.0,51.0,132.0,206.0,607.0,0.0,0.0,0.0,0.0,,,
233,0,0,4,1,14.0,0,0,3.7,2.0,90,0,0,0,0,0,1334500,21.0,-80998,26302,107300,89,False,0,38,3,2,177,0.0,1.0,1.0,3.0,0.0,3.0,4.0,5.0,4.0,54.0,96.0,171.0,1.0,2.0,3.0,5.0,0.0,1.0,3.0,6.0,0.0,1.0,2.0,3.0,90.0,264.0,444.0,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1334500.0,4191785.0,7203367.0,13477763.0,21.0,97.0,193.0,300.0,26302.0,128831.0,217602.0,1320383.0,107300.0,186591.0,480304.0,696095.0,2.0,15.0,24.0,43.0,,,
234,0,0,10,1,13.8,0,0,2.3,3.4,76,0,0,0,0,0,2053394,6.0,49299,90319,41020,48,False,0,38,3,2,103,0.0,0.0,0.0,1.0,0.0,3.0,4.0,10.0,10.0,55.0,97.0,219.0,1.0,2.0,3.0,5.0,0.0,1.0,2.0,4.0,0.0,1.0,2.0,5.0,76.0,227.0,388.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053394.0,6095658.0,9743062.0,14341820.0,6.0,62.0,96.0,221.0,90319.0,227257.0,1146204.0,1624322.0,41020.0,195430.0,204681.0,466619.0,2.0,13.0,22.0,50.0,,,
235,0,0,25,1,0.0,0,0,2.3,23.0,90,0,0,0,0,3,867369,0.0,-15182,2056,17238,53,False,0,38,3,7,143,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,25.0,66.0,101.0,193.0,1.0,2.0,3.0,6.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,90.0,270.0,450.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,14.0,24.0,867369.0,2651112.0,4443575.0,8830634.0,0.0,0.0,0.0,0.0,2056.0,12117.0,28646.0,146548.0,17238.0,34445.0,71048.0,149965.0,7.0,17.0,25.0,49.0,,,
236,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,14318,0.0,-15,60,75,46,False,0,38,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14318.0,42756.0,71152.0,140985.0,0.0,0.0,0.0,0.0,60.0,96.0,127.0,571.0,75.0,197.0,361.0,1009.0,0.0,0.0,0.0,0.0,,,
237,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7690,0.0,-16,18,34,47,False,0,38,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7690.0,23014.0,38324.0,76226.0,0.0,0.0,0.0,0.0,18.0,38.0,55.0,265.0,34.0,84.0,164.0,490.0,0.0,0.0,0.0,0.0,,,
