,Unnamed: 0_fpl,player_id,name_fpl,display_slug,team_id,team,team_slug,position_fpl,points_per_game,form,news,news_added_at,status,total_points,value_form,value_season,selected_by_percent,influence_rank_overall,creativity_rank_overall,threat_rank_overall,influence_rank_by_position,creativity_rank_by_position,threat_rank_by_position:,ict_index,ict_index_by_position,dreamteam_count,transfers_in,transfers_out,chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,ep_next,ep_this,now_cost,transfers_in_event,transfers_out_event,goals_scored,assists_fpl,clean_sheets,goals_conceded,penalties_saved,penalties_missed,saves,bonus,bps,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,fbref_id_fpl,Unnamed: 0_fbref,name_fbref,profile_url,nationality,position_fbref,age,minutes_90s_x,goals,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,goals_per_shot,goals_per_shot_on_target,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,passes_completed_x,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists_fbref,xa,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses_x,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_completed_y,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won_x,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions_x,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,games,minutes,minutes_per_game,minutes_pct,minutes_90s_y,games_starts,minutes_per_start,games_subs,minutes_per_sub,unused_subs,points_per_match,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses_y,interceptions_y,tackles_won_y,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,fbref_id_fbref
338,349,264,Neco Williams,Neco Williams,11,liverpool,LIV,DEF,2.0,0.0,,,a,8,0.0,2.1,4.1,417,363,356,164,132,128,416,155,0,476965,496234,,,0,0,-2,2,1.0,0.0,38,33628,16838,0,0,1,0,0,0,0,0,32,,,,,,,dd323728,25.0,Neco Williams,https://fbref.com/en/players/dd323728/Neco-Williams,"['wal', 'WAL']",DF,19 years and 319 days,1.9,0.0,1.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1,117.0,151.0,77.5,1940.0,634.0,59.0,65.0,90.8,42.0,51.0,82.4,11.0,23.0,47.8,0.0,0.1,-0.1,1.0,8.0,0.0,0.0,11.0,127.0,24.0,2.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,89.0,40.0,22.0,4.0,118.0,6.0,22.0,0.0,117.0,1.0,2.0,4.0,9.0,2.0,1.04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,50.0,2.0,25.0,8.0,32.0,12.0,6.0,7.0,4.0,0.0,0.0,4.0,4.0,6.0,1.0,0.0,166.0,0.0,43.0,73.0,58.0,3.0,142.0,5.0,6.0,83.3,5.0,0.0,117.0,543.0,285.0,120.0,110.0,91.7,1.0,2.0,4.0,173.0,43.0,7.7,1.9,2.0,56.0,2.0,31.0,16.0,2.0,5.0,0.0,5.0,2.6,2.34,4.5,2.3,2.2,1.13,0.58,1.0,0.0,0.0,2.0,4.0,0.0,5.0,4.0,2.0,0.0,1.0,0.0,16.0,1.0,2.0,33.3,dd323728
339,350,265,Harvey Elliott,Elliott,11,liverpool,LIV,MID,0.0,0.0,Joined Blackburn Rovers on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:11.725544Z,u,0,0.0,0.0,0.1,559,545,527,208,209,205,567,210,0,12394,20422,0.0,0.0,0,0,-2,2,0.0,0.0,43,0,74,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,351,468,Diogo Jota,Jota,11,liverpool,LIV,MID,5.2,0.0,Lack of match fitness - 75% chance of playing,2020-12-11T13:00:27.287277Z,d,47,0.0,7.1,2.2,220,221,84,90,131,47,186,96,0,2481700,2636295,75.0,0.0,0,0,1,-1,0.8,0.0,66,7195,3504,5,0,1,11,0,0,0,7,138,,,,,,,178ae8f8,16.0,Diogo Jota,https://fbref.com/en/players/178ae8f8/Diogo-Jota,"['pt', 'POR']",FW,24 years and 084 days,5.6,5.0,20.0,11.0,55.0,3.58,0.25,0.45,0.0,0.0,0.0,2.4,2.4,0.12,2.6,2.6,173.0,215.0,80.5,2764.0,645.0,102.0,114.0,89.5,53.0,70.0,75.7,15.0,21.0,71.4,0.0,1.2,-1.2,6.0,18.0,4.0,0.0,20.0,212.0,3.0,0.0,0.0,31.0,4.0,7.0,0.0,0.0,0.0,0.0,165.0,30.0,20.0,69.0,138.0,5.0,0.0,2.0,173.0,1.0,2.0,7.0,7.0,13.0,2.33,9.0,0.0,1.0,2.0,1.0,1.0,0.18,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,1.0,16.0,6.3,15.0,129.0,32.0,24.8,34.0,50.0,45.0,4.0,0.0,0.0,4.0,3.0,8.0,1.0,0.0,296.0,3.0,26.0,129.0,159.0,41.0,293.0,10.0,16.0,62.5,11.0,0.0,228.0,1326.0,912.0,294.0,238.0,81.0,20.0,12.0,9.0,503.0,56.0,22.4,5.6,5.0,88.0,4.0,16.0,0.0,2.0,12.0,11.0,1.0,0.18,-0.34,11.5,10.2,1.3,0.23,-0.46,0.0,0.0,0.0,11.0,8.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,37.0,2.0,17.0,10.5,178ae8f8
341,352,531,Thiago Alcántara do Nascimento,Thiago,11,liverpool,LIV,MID,1.7,1.7,,2020-09-28T21:00:20.374299Z,a,20,0.3,3.6,1.0,247,117,234,99,80,121,223,108,0,389305,396026,100.0,100.0,0,0,-4,4,4.4,1.7,56,3320,4275,0,0,1,13,0,0,0,0,152,,,,,,,77e84962,10.0,Thiago Alcántara,https://fbref.com/en/players/77e84962/Thiago-Alcantara,"['es', 'ESP']",MF,29 years and 321 days,10.1,0.0,12.0,1.0,8.3,1.19,0.0,0.0,1.0,0.0,0.0,0.4,0.4,0.03,-0.4,-0.4,786.0,887.0,88.6,16475.0,3968.0,276.0,305.0,90.5,349.0,372.0,93.8,149.0,188.0,79.3,0.0,0.9,-0.9,13.0,94.0,11.0,1.0,95.0,861.0,26.0,21.0,1.0,96.0,39.0,3.0,0.0,0.0,0.0,0.0,646.0,96.0,145.0,45.0,796.0,30.0,3.0,0.0,786.0,2.0,11.0,15.0,15.0,28.0,2.78,22.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,19.0,12.0,11.0,5.0,9.0,22.0,40.9,13.0,174.0,60.0,34.5,40.0,100.0,34.0,11.0,0.0,0.0,11.0,15.0,43.0,9.0,0.0,990.0,15.0,153.0,643.0,260.0,6.0,967.0,15.0,23.0,65.2,15.0,0.0,702.0,2934.0,1571.0,787.0,751.0,95.4,10.0,4.0,12.0,907.0,76.0,40.3,10.1,9.0,86.0,3.0,46.0,0.0,1.0,12.0,13.0,-1.0,-0.1,-0.9,18.7,12.8,5.9,0.58,-0.01,3.0,0.0,0.0,28.0,10.0,0.0,3.0,15.0,19.0,0.0,1.0,0.0,136.0,16.0,14.0,53.3,77e84962
342,353,560,Caoimhin Kelleher,Kelleher,11,liverpool,LIV,GKP,5.0,0.5,,2021-02-14T21:30:29.676877Z,a,10,0.1,2.2,0.1,368,579,564,25,59,54,417,25,1,31979,29558,100.0,100.0,0,0,0,0,2.0,0.5,45,308,394,0,0,1,1,0,0,6,0,41,,,,,,,62d7ef38,24.0,Caoimhín Kelleher,https://fbref.com/en/players/62d7ef38/Caoimhin-Kelleher,"['ie', 'IRL']",GK,22 years and 095 days,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,62.0,82.3,1459.0,732.0,6.0,6.0,100.0,26.0,26.0,100.0,19.0,30.0,63.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,16.0,7.0,43.0,0.0,0.0,10.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,58.0,68.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,28.0,97.0,27.0,33.0,33.0,100.0,0.0,0.0,2.0,180.0,90.0,8.0,2.0,2.0,90.0,0.0,0.0,12.0,1.5,4.0,1.0,3.0,1.5,1.15,1.9,1.6,0.3,0.15,-0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,62d7ef38
343,354,589,Nathaniel Phillips,Phillips,11,liverpool,LIV,DEF,2.1,1.0,,,a,15,0.2,3.8,0.6,310,364,375,117,133,139,360,131,0,163471,123939,,,0,0,0,0,3.0,1.0,40,9274,4213,0,0,1,6,0,0,0,0,92,,,,,,,515ebe8d,15.0,Nathaniel Phillips,https://fbref.com/en/players/515ebe8d/Nathaniel-Phillips,"['eng', 'ENG']",DF,23 years and 342 days,6.2,0.0,2.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1,377.0,436.0,86.5,8232.0,2523.0,98.0,107.0,91.6,212.0,225.0,94.2,64.0,98.0,65.3,0.0,0.0,0.0,1.0,35.0,1.0,0.0,26.0,425.0,11.0,8.0,0.0,40.0,9.0,0.0,0.0,0.0,0.0,0.0,312.0,40.0,84.0,34.0,345.0,28.0,3.0,2.0,377.0,1.0,3.0,4.0,4.0,2.0,0.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,6.0,1.0,0.0,0.0,5.0,0.0,5.0,59.0,21.0,35.6,25.0,32.0,2.0,4.0,3.0,0.0,1.0,7.0,14.0,42.0,0.0,501.0,52.0,206.0,293.0,16.0,5.0,491.0,0.0,0.0,0.0,0.0,0.0,318.0,1507.0,684.0,360.0,352.0,97.8,3.0,0.0,7.0,556.0,79.0,24.7,6.2,5.0,90.0,2.0,53.0,13.0,1.57,8.0,6.0,2.0,0.32,-0.15,7.7,6.1,1.6,0.26,-0.44,2.0,0.0,0.0,12.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,73.0,36.0,12.0,75.0,515ebe8d
344,355,594,Rhys Williams,Rhys Williams,11,liverpool,LIV,DEF,1.5,0.0,,2020-11-18T11:00:17.124630Z,a,3,0.0,0.8,0.2,418,372,403,165,137,153,430,162,0,56651,47393,100.0,100.0,0,0,0,0,1.0,0.0,40,285,1227,0,0,0,2,0,0,0,0,17,,,,,,,012c975a,26.0,Rhys Williams,https://fbref.com/en/players/012c975a/Rhys-Williams,"['eng', 'ENG']",DF,20 years and 023 days,1.3,0.0,1.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,89.0,101.0,88.1,2001.0,614.0,22.0,28.0,78.6,44.0,47.0,93.6,23.0,26.0,88.5,0.0,0.2,-0.2,1.0,7.0,1.0,0.0,5.0,100.0,1.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,7.0,17.0,7.0,75.0,14.0,0.0,0.0,89.0,0.0,0.0,1.0,0.0,1.0,0.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,113.0,10.0,44.0,72.0,6.0,1.0,112.0,0.0,0.0,0.0,0.0,0.0,67.0,375.0,191.0,73.0,73.0,100.0,0.0,0.0,2.0,121.0,61.0,5.4,1.3,1.0,90.0,1.0,31.0,10.0,2.0,2.0,2.0,0.0,0.0,-0.47,1.7,1.8,0.0,-0.02,-0.64,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,8.0,0.0,100.0,012c975a
345,356,601,Leighton Clarkson,Clarkson,11,liverpool,LIV,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,598,589,574,232,232,229,603,233,0,496,443,,,0,0,0,0,1.0,0.0,45,33,24,0,0,0,0,0,0,0,0,0,,,,,,,d5dafedb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,357,607,Jake Cain,Cain,11,liverpool,LIV,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,599,590,575,233,233,230,604,234,0,429,358,,,0,0,0,0,1.0,0.0,45,46,38,0,0,0,0,0,0,0,0,0,,,,,,,a33ce8e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,360,266,Fernando Luiz Rosa,Fernandinho,12,man_city,MCI,DEF,3.1,3.0,,2021-02-10T21:30:20.765037Z,a,37,0.6,6.9,0.7,315,271,294,121,73,96,332,111,1,61557,111591,100.0,100.0,0,0,-1,1,7.5,3.5,54,2523,625,0,0,4,3,0,0,0,5,156,,,,,,,101da2b5,16.0,Fernandinho,https://fbref.com/en/players/101da2b5/Fernandinho,"['br', 'BRA']",MF,35 years and 298 days,6.8,0.0,8.0,1.0,12.5,1.18,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.07,-0.5,-0.5,476.0,548.0,86.9,9038.0,2242.0,211.0,229.0,92.1,201.0,224.0,89.7,61.0,87.0,70.1,0.0,0.2,-0.2,2.0,79.0,6.0,1.0,52.0,537.0,11.0,8.0,1.0,56.0,23.0,4.0,0.0,0.0,0.0,0.0,424.0,37.0,87.0,69.0,439.0,24.0,3.0,3.0,476.0,0.0,5.0,8.0,6.0,11.0,1.62,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,2.0,12.0,3.0,6.0,18.0,33.3,12.0,89.0,28.0,31.5,15.0,60.0,14.0,5.0,0.0,0.0,5.0,10.0,27.0,13.0,0.0,607.0,19.0,80.0,474.0,86.0,4.0,597.0,5.0,6.0,83.3,6.0,0.0,442.0,2072.0,1155.0,494.0,476.0,96.4,2.0,2.0,12.0,612.0,51.0,27.2,6.8,6.0,83.0,6.0,19.0,7.0,2.42,12.0,3.0,9.0,1.32,-0.11,10.3,4.2,6.1,0.9,-0.46,1.0,0.0,0.0,8.0,4.0,0.0,4.0,10.0,12.0,0.0,0.0,0.0,68.0,12.0,9.0,57.1,101da2b5
348,361,267,Claudio Bravo,Bravo,12,man_city,MCI,GKP,0.0,0.0,Contract expired,2020-08-18T13:59:17.226190Z,u,0,0.0,0.0,0.0,581,567,552,71,52,47,587,71,0,451,1805,0.0,0.0,0,0,0,0,0.0,0.0,45,0,14,0,0,0,0,0,0,0,0,0,,,,,,,10072610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,362,268,Sergio Agüero,Agüero,12,man_city,MCI,FWD,1.2,0.0,,2021-01-12T14:30:25.540301Z,a,6,0.0,0.6,1.2,455,318,277,56,46,50,382,52,0,298345,504507,100.0,100.0,0,0,-2,2,1.5,0.5,103,4105,2323,0,0,1,2,0,0,0,0,20,,,,,2.0,,4d034881,20.0,Sergio Agüero,https://fbref.com/en/players/4d034881/Sergio-Aguero,"['ar', 'ARG']",FW,32 years and 269 days,1.6,0.0,4.0,1.0,25.0,2.52,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.16,-0.6,-0.6,33.0,42.0,78.6,386.0,58.0,19.0,23.0,82.6,5.0,6.0,83.3,2.0,2.0,100.0,0.0,0.6,-0.6,3.0,2.0,1.0,0.0,1.0,39.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,7.0,4.0,5.0,33.0,2.0,0.0,1.0,33.0,0.0,0.0,0.0,4.0,4.0,2.52,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,4.0,21.1,4.0,3.0,12.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,60.0,0.0,4.0,20.0,37.0,15.0,57.0,0.0,2.0,0.0,1.0,1.0,27.0,133.0,83.0,67.0,47.0,70.1,3.0,1.0,5.0,143.0,29.0,6.4,1.6,2.0,55.0,3.0,11.0,5.0,2.2,1.0,2.0,-1.0,-0.63,-2.17,2.9,1.2,1.7,1.04,-0.2,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,40.0,4d034881
350,363,269,Nicolás Otamendi,Otamendi,12,man_city,MCI,DEF,0.0,0.0,Joined Benfica on a permanent deal on 29/9,2020-09-24T23:30:12.376512Z,u,0,0.0,0.0,0.2,650,643,637,233,234,230,653,233,0,5379,44355,0.0,0.0,0,0,-1,1,0.0,0.0,49,0,44,0,0,0,0,0,0,0,0,0,,,,,,,0d267745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,364,270,Kyle Walker,Walker,12,man_city,MCI,DEF,4.4,1.3,,2021-01-21T18:30:22.417843Z,a,70,0.2,11.5,5.1,194,178,260,77,42,80,237,75,2,993027,1107849,100.0,100.0,0,0,1,-1,4.1,1.8,61,2651,13523,1,1,7,12,0,0,0,7,284,,,,,,,86dd77d1,10.0,Kyle Walker,https://fbref.com/en/players/86dd77d1/Kyle-Walker,"['eng', 'ENG']",DF,30 years and 274 days,14.3,1.0,8.0,3.0,37.5,0.56,0.13,0.33,0.0,0.0,0.0,0.2,0.2,0.03,0.8,0.8,1073.0,1218.0,88.1,21535.0,5865.0,393.0,430.0,91.4,515.0,557.0,92.5,156.0,206.0,75.7,1.0,0.5,0.5,6.0,113.0,6.0,0.0,74.0,1087.0,131.0,14.0,0.0,98.0,38.0,14.0,0.0,0.0,0.0,0.0,897.0,168.0,153.0,25.0,1032.0,24.0,117.0,5.0,1073.0,2.0,15.0,21.0,29.0,18.0,1.26,16.0,2.0,0.0,0.0,0.0,4.0,0.28,3.0,1.0,0.0,0.0,0.0,0.0,26.0,20.0,12.0,12.0,2.0,12.0,23.0,52.2,11.0,149.0,51.0,34.2,55.0,67.0,27.0,19.0,3.0,0.0,16.0,11.0,37.0,23.0,0.0,1327.0,32.0,285.0,858.0,291.0,11.0,1199.0,23.0,35.0,65.7,25.0,1.0,934.0,4827.0,2456.0,1025.0,986.0,96.2,6.0,13.0,16.0,1290.0,81.0,57.3,14.3,15.0,85.0,1.0,16.0,5.0,2.0,24.0,12.0,12.0,0.84,-1.32,21.6,12.5,9.1,0.63,-1.4,1.0,0.0,0.0,23.0,8.0,1.0,14.0,11.0,20.0,0.0,2.0,0.0,128.0,20.0,13.0,60.6,86dd77d1
352,365,271,Ilkay Gündogan,Gündogan,12,man_city,MCI,MID,6.6,7.7,,2021-02-17T10:00:24.021280Z,a,126,1.3,20.7,35.7,19,28,35,8,23,20,23,16,6,3365308,603081,100.0,75.0,0,0,6,-6,16.9,6.1,61,402398,58686,11,2,12,4,0,1,0,20,462,3.0,,4.0,,2.0,,819b3158,7.0,İlkay Gündoğan,https://fbref.com/en/players/819b3158/Ilkay-Gundogan,"['de', 'GER']",MF,30 years and 125 days,16.3,11.0,36.0,15.0,41.7,2.21,0.28,0.67,2.0,1.0,2.0,7.3,5.8,0.16,3.7,4.2,1073.0,1191.0,90.1,18066.0,3513.0,541.0,574.0,94.3,426.0,463.0,92.0,87.0,119.0,73.1,1.0,3.4,-2.4,29.0,96.0,24.0,0.0,95.0,1158.0,33.0,19.0,3.0,131.0,21.0,13.0,12.0,2.0,4.0,1.0,985.0,101.0,105.0,361.0,798.0,20.0,1.0,5.0,1073.0,4.0,9.0,20.0,13.0,60.0,3.69,43.0,3.0,6.0,4.0,2.0,8.0,0.49,3.0,0.0,3.0,0.0,1.0,0.0,17.0,12.0,8.0,6.0,3.0,6.0,25.0,24.0,19.0,147.0,43.0,29.3,34.0,74.0,39.0,12.0,3.0,0.0,9.0,12.0,29.0,8.0,0.0,1327.0,19.0,171.0,800.0,469.0,62.0,1293.0,20.0,32.0,62.5,23.0,1.0,938.0,4875.0,2605.0,1217.0,1101.0,90.5,12.0,8.0,19.0,1464.0,77.0,65.1,16.3,17.0,84.0,2.0,16.0,2.0,2.68,37.0,4.0,33.0,2.03,1.8,35.7,7.9,27.8,1.71,1.36,0.0,0.0,0.0,7.0,16.0,1.0,13.0,12.0,12.0,1.0,0.0,0.0,125.0,9.0,12.0,42.9,819b3158
353,366,272,Kevin De Bruyne,De Bruyne,12,man_city,MCI,MID,5.2,0.7,,2021-01-20T22:30:17.399176Z,a,99,0.1,8.4,12.1,34,4,20,13,4,11,8,7,2,4345439,5405598,100.0,100.0,0,0,3,-3,2.9,1.2,118,120989,20407,3,10,10,11,0,1,0,12,382,1.0,,1.0,,1.0,,e46012d4,6.0,Kevin De Bruyne,https://fbref.com/en/players/e46012d4/Kevin-De-Bruyne,"['be', 'BEL']",MF,29 years and 243 days,16.4,3.0,62.0,17.0,27.4,3.77,0.02,0.06,8.0,2.0,3.0,8.3,6.0,0.1,-5.3,-5.0,764.0,1009.0,75.7,14790.0,4499.0,334.0,395.0,84.6,292.0,355.0,82.3,121.0,203.0,59.6,10.0,7.2,2.8,57.0,88.0,57.0,6.0,126.0,900.0,109.0,31.0,16.0,124.0,47.0,47.0,69.0,20.0,24.0,9.0,728.0,102.0,179.0,107.0,862.0,24.0,6.0,4.0,764.0,7.0,20.0,26.0,52.0,105.0,6.39,68.0,18.0,5.0,4.0,4.0,15.0,0.91,12.0,0.0,1.0,0.0,1.0,0.0,31.0,25.0,7.0,15.0,9.0,9.0,37.0,24.3,28.0,243.0,84.0,34.6,31.0,104.0,108.0,21.0,2.0,0.0,19.0,9.0,40.0,5.0,0.0,1218.0,12.0,104.0,533.0,682.0,83.0,1106.0,25.0,48.0,52.1,29.0,1.0,819.0,4818.0,3167.0,1055.0,912.0,86.4,24.0,20.0,19.0,1479.0,78.0,65.7,16.4,17.0,85.0,2.0,17.0,0.0,2.16,27.0,11.0,16.0,0.97,-1.24,30.5,12.5,18.0,1.09,-0.39,1.0,0.0,0.0,19.0,25.0,1.0,47.0,9.0,25.0,2.0,0.0,0.0,114.0,6.0,11.0,35.3,e46012d4
354,367,273,John Stones,Stones,12,man_city,MCI,DEF,6.5,3.3,,,a,97,0.6,18.7,23.2,125,296,240,50,91,71,219,66,1,2361054,606268,,,0,0,2,-2,8.1,3.8,52,116848,65522,2,0,12,3,0,0,0,7,396,,,,,,,5eecec3d,8.0,John Stones,https://fbref.com/en/players/5eecec3d/John-Stones,"['eng', 'ENG']",DF,26 years and 274 days,15.0,2.0,5.0,2.0,40.0,0.33,0.4,1.0,0.0,0.0,0.0,1.2,1.2,0.23,0.8,0.8,1196.0,1268.0,94.3,23190.0,6009.0,449.0,465.0,96.6,582.0,603.0,96.5,154.0,178.0,86.5,0.0,0.1,-0.1,1.0,83.0,1.0,0.0,48.0,1248.0,20.0,14.0,1.0,104.0,26.0,1.0,0.0,0.0,0.0,0.0,1102.0,68.0,98.0,159.0,1047.0,36.0,6.0,2.0,1196.0,0.0,10.0,2.0,9.0,7.0,0.47,7.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,8.0,3.0,1.0,4.0,8.0,50.0,4.0,73.0,26.0,35.6,35.0,34.0,4.0,22.0,10.0,0.0,12.0,6.0,18.0,44.0,0.0,1359.0,122.0,521.0,865.0,64.0,7.0,1341.0,4.0,4.0,100.0,4.0,0.0,1020.0,6527.0,3516.0,1131.0,1116.0,98.7,3.0,0.0,15.0,1350.0,90.0,60.0,15.0,15.0,90.0,0.0,0.0,8.0,2.87,38.0,3.0,35.0,2.33,2.33,34.8,8.2,26.6,1.77,1.35,0.0,0.0,0.0,4.0,5.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,134.0,28.0,12.0,70.0,5eecec3d
