player_id,name,display_slug,team_id,team,team_slug,position,points_per_game,form,news,news_added_at,status,total_points,value_form,value_season,selected_by_percent,influence_rank_overall,creativity_rank_overall,threat_rank_overall,influence_rank_by_position,creativity_rank_by_position,threat_rank_by_position:,ict_index,ict_index_by_position,dreamteam_count,transfers_in,transfers_out,chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,ep_next,ep_this,now_cost,transfers_in_event,transfers_out_event,goals_scored,assists,clean_sheets,goals_conceded,penalties_saved,penalties_missed,saves,bonus,bps,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
272,Kevin De Bruyne,De Bruyne,12,man_city,MCI,MID,5.6,6.0,Hamstring injury - Expected back 21 Feb,2021-01-20T22:30:17.399176Z,i,95,0.5,8.0,21.3,9,2,13,5,2,6,3,3,2,4148812,4485616,0.0,100.0,1,-1,4,-4,0.0,14.0,119,97608,823870,3,10,9,11,0,1,0,12,368,1.0,,1.0,,1.0,
273,John Stones,Stones,12,man_city,MCI,DEF,7.1,8.2,,,a,71,1.6,13.9,16.1,136,303,199,55,94,51,217,69,1,1359818,163070,,,1,-1,1,-1,9.7,18.4,51,480917,16007,2,0,8,2,0,0,0,7,266,,,,,,
274,Benjamin Mendy,Mendy,12,man_city,MCI,DEF,4.0,0.0,,2020-10-17T22:30:19.749260Z,a,24,0.0,4.1,1.4,315,278,296,120,82,98,334,115,1,165365,218112,100.0,100.0,0,0,-1,1,1.5,2.0,59,1039,5863,1,0,2,8,0,0,0,2,96,,,,,,
275,Riyad Mahrez,Mahrez,12,man_city,MCI,MID,4.5,1.0,,,a,58,0.1,7.2,3.3,132,20,34,48,16,17,29,19,2,1496652,1454349,,,0,0,-4,4,2.5,4.0,81,12480,32558,4,1,6,10,0,0,0,6,199,5.0,,3.0,,4.0,
276,Raheem Sterling,Sterling,12,man_city,MCI,MID,5.1,4.2,,2021-01-10T23:30:24.139458Z,a,86,0.4,7.5,7.4,61,43,10,19,31,4,16,10,1,1281905,1013915,100.0,100.0,1,-1,0,0,5.7,10.4,115,268911,24640,5,5,8,11,0,1,0,9,231,,,2.0,,6.0,
277,João Pedro Cavaco Cancelo,Cancelo,12,man_city,MCI,DEF,4.9,4.6,,2020-09-21T22:00:11.898705Z,a,69,0.8,11.9,12.9,122,22,105,49,5,11,57,7,0,1370788,462077,100.0,100.0,0,0,3,-3,6.1,11.2,58,70060,77103,0,1,8,6,0,0,0,11,305,,,,,,
278,Ederson Santana de Moraes,Ederson,12,man_city,MCI,GKP,4.5,5.0,,2021-01-01T14:30:20.473224Z,a,76,0.8,12.7,7.1,129,637,638,18,74,74,268,18,0,514493,417662,100.0,100.0,0,0,0,0,6.5,12.0,60,54008,14972,0,0,10,12,0,0,30,1,324,,,,,,
279,Nathan Aké,Aké,12,man_city,MCI,DEF,3.5,1.4,Unknown - Unknown return date,2021-01-03T19:00:22.353740Z,i,21,0.3,3.9,2.8,267,293,322,101,89,107,320,107,0,261683,599314,0.0,0.0,0,0,-1,1,0.0,0.0,54,54,9558,1,0,2,7,0,0,0,1,97,,,,,,
280,Aymeric Laporte,Laporte,12,man_city,MCI,DEF,3.0,0.0,,2021-01-03T19:00:22.368859Z,a,12,0.0,2.0,2.1,341,318,361,133,105,132,362,131,0,141543,352157,100.0,0.0,0,0,0,0,1.5,0.0,60,747,5950,0,0,1,4,0,0,0,2,62,,,,,,
281,Bernardo Mota Veiga de Carvalho e Silva,Bernardo Silva,12,man_city,MCI,MID,2.7,3.4,,2020-09-08T22:30:12.089513Z,a,32,0.5,4.3,0.9,226,116,89,93,82,48,146,77,0,91746,94298,100.0,100.0,0,0,-1,1,4.9,8.8,74,20372,4602,1,0,6,4,0,0,0,1,149,2.0,,,,,
282,Gabriel Fernando de Jesus,Jesus,12,man_city,MCI,FWD,3.5,1.4,,2020-12-25T12:30:19.809330Z,a,35,0.2,3.8,1.8,243,124,71,28,15,31,139,28,0,445013,458050,100.0,100.0,0,0,-4,4,2.9,4.8,91,44452,10212,2,2,4,5,0,0,0,4,111,,,,,5.0,
283,Oleksandr Zinchenko,Zinchenko,12,man_city,MCI,DEF,4.6,4.4,,2020-12-14T19:00:18.566129Z,a,23,0.8,4.2,0.3,345,325,318,134,111,105,359,130,1,17490,29203,100.0,100.0,0,0,0,0,5.9,10.8,55,3170,1249,0,0,3,1,0,0,0,2,93,,,,,,
284,Phil Foden,Foden,12,man_city,MCI,MID,4.5,6.0,,,a,63,1.0,10.0,11.3,123,53,37,44,38,19,38,24,2,1713633,1178733,,,0,0,-2,2,7.5,14.0,63,149979,75901,4,3,4,6,0,0,0,8,213,4.0,,,,,
285,Tommy Doyle,Doyle,12,man_city,MCI,MID,0.0,0.0,,2021-01-03T19:00:22.393930Z,a,0,0.0,0.0,0.1,544,531,520,205,206,205,552,207,0,6654,9707,100.0,0.0,0,0,-1,1,1.5,0.0,44,91,212,0,0,0,0,0,0,0,0,0,,,,,,
286,Rodrigo Hernandez,Rodrigo,12,man_city,MCI,MID,2.5,2.8,,,a,42,0.5,7.8,0.4,90,51,97,30,37,54,65,37,0,41372,57042,,,0,0,-1,1,4.3,7.6,54,1098,1558,0,1,7,13,0,0,0,3,253,,,,,,
287,Ferran Torres,Torres,12,man_city,MCI,MID,3.4,2.4,,2021-01-03T19:00:22.407569Z,a,37,0.3,5.4,1.1,265,196,61,112,120,34,172,89,0,247587,263336,100.0,100.0,0,0,-1,1,3.9,6.8,69,1899,5691,2,2,4,6,0,0,0,0,84,,,,,,
288,Eric Garcia,Garcia,12,man_city,MCI,DEF,1.0,0.0,,2020-12-09T23:30:20.029734Z,a,3,0.0,0.6,0.2,367,326,410,141,112,155,390,146,0,10114,23896,100.0,75.0,0,0,-3,3,1.5,1.5,47,157,176,0,0,0,6,0,0,0,0,35,,,,,,
537,Adrián Bernabé,Bernabé,12,man_city,MCI,MID,0.0,0.0,,2021-01-12T14:30:26.354201Z,a,0,0.0,0.0,0.0,576,565,555,226,226,226,582,227,0,1206,1175,100.0,25.0,0,0,0,0,1.5,0.5,45,30,54,0,0,0,0,0,0,0,0,0,,,,,,
538,Zack Steffen,Steffen,12,man_city,MCI,GKP,2.0,0.4,,,a,2,0.1,0.5,0.1,431,526,515,31,46,42,446,31,0,23110,16731,,,0,0,-1,1,1.9,2.8,44,329,2449,0,0,0,1,0,0,1,0,8,,,,,,
539,Liam Delap,Delap,12,man_city,MCI,FWD,1.0,0.0,,,a,1,0.0,0.2,1.1,549,431,391,61,59,59,461,60,0,231141,178311,,,0,0,-1,1,1.5,2.0,44,7013,9240,0,0,0,4,0,0,0,0,0,,,,,,
552,Cole Palmer,Palmer,12,man_city,MCI,MID,0.0,0.0,Illness - 25% chance of playing,2021-01-06T11:00:24.427425Z,d,0,0.0,0.0,0.0,548,535,525,209,210,210,556,211,0,1331,1278,25.0,25.0,0,0,-1,1,0.4,0.5,44,30,59,0,0,0,0,0,0,0,0,0,,,,,,
556,Rúben Santos Gato Alves Dias,Dias,12,man_city,MCI,DEF,4.8,6.6,,,a,77,1.1,13.1,13.9,71,313,118,23,101,17,147,38,1,1310823,277793,,,1,-1,4,-4,8.1,15.2,59,240178,22688,0,1,10,7,0,0,0,7,346,,,,,,
595,James Trafford,Trafford,12,man_city,MCI,GKP,0.0,0.0,,,a,0,0.0,0.0,0.1,492,473,451,51,26,21,500,51,0,11833,6399,,,0,0,0,0,1.5,2.0,40,374,586,0,0,0,0,0,0,0,0,0,,,,,,
608,Scott Carson,Carson,12,man_city,MCI,GKP,0.0,0.0,Illness - 75% chance of playing,2021-01-06T11:00:24.515426Z,d,0,0.0,0.0,0.0,473,451,428,37,9,4,481,37,0,3166,1548,75.0,0.0,0,0,0,0,1.1,0.0,40,75,212,0,0,0,0,0,0,0,0,0,,,,,,
609,Felix Nmecha,Nmecha,12,man_city,MCI,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,563,552,542,214,214,214,569,215,0,168,113,,,0,0,0,0,1.5,2.0,45,25,22,0,0,0,0,0,0,0,0,0,,,,,,
622,Luke Mbete,Mbete,12,man_city,MCI,DEF,0.0,0.0,,,a,0,0.0,0.0,0.0,495,476,454,191,192,176,503,192,0,377,170,,,0,0,0,0,1.5,2.0,40,100,61,0,0,0,0,0,0,0,0,0,,,,,,
623,Taylor Harwood-Bellis,Harwood-Bellis,12,man_city,MCI,DEF,0.0,0.0,,,a,0,0.0,0.0,0.0,490,471,449,189,190,174,498,190,0,313,160,,,0,0,0,0,1.5,2.0,40,71,65,0,0,0,0,0,0,0,0,0,,,,,,
289,Sergio Romero,Romero,13,man_utd,MUN,GKP,0.0,0.0,Not included in Manchester United's 25-man Premier League squad,2020-09-18T11:00:13.071653Z,u,0,0.0,0.0,0.1,612,603,598,74,63,61,615,74,0,509,7941,0.0,0.0,0,0,-1,1,0.0,0.0,49,5,46,0,0,0,0,0,0,0,0,0,,,,,,
290,Juan Mata,Mata,13,man_utd,MUN,MID,3.2,0.0,,,a,19,0.0,3.3,0.1,325,163,227,142,101,119,266,126,0,10613,15708,,,0,0,-2,2,0.5,0.5,58,60,287,0,3,1,3,0,0,0,0,76,4.0,,4.0,,5.0,
291,David de Gea,de Gea,13,man_utd,MUN,GKP,3.4,5.8,,2020-12-05T23:30:17.656720Z,a,58,1.1,10.9,5.0,93,623,622,17,69,68,245,17,1,318149,300661,100.0,100.0,0,0,-2,2,6.3,12.1,53,33674,10989,0,0,6,22,0,0,36,3,268,,,,,,
292,Chris Smalling,Smalling,13,man_utd,MUN,DEF,0.0,0.0,Joined Roma on a permanent deal on 5/10,2020-10-05T20:30:12.521425Z,u,0,0.0,0.0,0.1,614,605,600,223,223,219,617,223,0,1911,12076,0.0,0.0,0,0,-1,1,0.0,0.0,49,3,29,0,0,0,0,0,0,0,0,0,,,,,,
293,Odion Ighalo,Ighalo,13,man_utd,MUN,FWD,1.0,0.0,,,a,1,0.0,0.2,0.2,640,438,406,83,62,62,465,62,0,7582,22946,,,0,0,-4,4,0.5,0.5,61,163,255,0,0,0,1,0,0,0,0,1,,,,,,
294,Marcos Rojo,Rojo,13,man_utd,MUN,DEF,0.0,0.0,Calf injury - Unknown return date,2020-11-20T14:30:28.947231Z,i,0,0.0,0.0,0.0,600,591,584,220,220,216,603,220,0,981,4386,0.0,0.0,0,0,-2,2,0.0,0.0,48,16,35,0,0,0,0,0,0,0,0,0,,,,,,
295,Nemanja Matic,Matic,13,man_utd,MUN,MID,1.9,1.4,,2021-01-15T18:00:24.365586Z,a,21,0.3,4.4,0.2,261,185,315,110,114,160,278,130,0,15226,25889,100.0,75.0,0,0,-2,2,1.9,2.5,48,178,546,0,1,3,11,0,0,0,0,121,,,,,,
296,Paul Pogba,Pogba,13,man_utd,MUN,MID,3.8,6.2,,2021-01-10T23:30:24.219744Z,a,60,0.8,7.8,2.8,110,102,76,37,71,42,77,44,1,261746,211839,100.0,100.0,0,0,-3,3,6.7,12.9,77,92689,12223,3,2,4,15,0,0,0,9,215,,,3.0,,3.0,
297,Phil Jones,Jones,13,man_utd,MUN,DEF,0.0,0.0,Not included in Manchester United's 25-man Premier League squad,2020-09-18T09:30:16.753619Z,u,0,0.0,0.0,0.0,602,593,586,221,221,217,605,221,0,538,4682,0.0,0.0,0,0,-2,2,0.0,0.0,48,2,19,0,0,0,0,0,0,0,0,0,,,,,,
298,Harry Maguire,Maguire,13,man_utd,MUN,DEF,3.2,4.6,,2020-11-19T12:00:17.061461Z,a,61,0.9,11.3,4.6,35,250,62,6,61,1,75,14,1,375495,343300,100.0,100.0,0,0,-1,1,5.1,9.7,54,30625,10619,1,1,6,25,0,0,0,3,344,,,,,,
299,Frederico Rodrigues de Paula Santos,Fred,13,man_utd,MUN,MID,2.0,1.4,,,a,28,0.3,5.3,0.2,178,115,224,71,81,117,178,91,0,20203,22992,,,0,0,-2,2,1.9,3.3,53,719,928,0,0,5,13,0,0,0,0,177,,,5.0,,,
300,Luke Shaw,Shaw,13,man_utd,MUN,DEF,3.1,3.8,,2021-01-10T23:30:24.238967Z,a,46,0.8,9.6,2.3,145,18,213,59,4,57,70,12,1,258485,190332,100.0,100.0,0,0,-2,2,4.3,8.1,48,57779,9273,0,1,4,19,0,0,0,11,276,1.0,,,,,
301,Jesse Lingard,Lingard,13,man_utd,MUN,MID,0.0,0.0,,2020-10-20T00:00:14.327114Z,a,0,0.0,0.0,0.1,635,634,634,256,256,256,637,256,0,6030,16166,100.0,100.0,0,0,-1,1,0.5,0.5,59,190,259,0,0,0,0,0,0,0,0,0,,,,,6.0,
302,Bruno Miguel Borges Fernandes,Fernandes,13,man_utd,MUN,MID,7.4,5.2,,,a,140,0.5,12.4,55.2,2,1,12,1,1,5,1,1,6,4622563,1748169,,,0,0,8,-8,5.7,10.9,113,214630,29111,11,9,6,20,0,1,0,22,499,2.0,,1.0,,1.0,
303,Anthony Martial,Martial,13,man_utd,MUN,FWD,3.3,2.6,,2021-01-15T18:00:24.388868Z,a,49,0.3,5.6,5.6,180,84,27,19,7,12,47,14,1,961049,1381035,100.0,75.0,0,0,-2,2,3.1,4.3,88,31557,38763,2,5,3,19,0,0,0,2,162,,,,,4.0,
304,Andreas Pereira,Pereira,13,man_utd,MUN,MID,0.0,0.0,Joined Lazio on loan until the end of the season on 2/10. - Expected back 01 Jul,2020-10-07T10:30:13.243805Z,u,0,0.0,0.0,0.0,608,599,593,241,241,240,611,241,0,967,5462,0.0,0.0,0,0,-2,2,0.0,0.0,48,2,26,0,0,0,0,0,0,0,0,0,,,,,,
305,Dean Henderson,Henderson,13,man_utd,MUN,GKP,1.7,0.0,,,a,5,0.0,1.0,1.4,329,621,620,22,68,67,384,22,0,15917,136378,,,0,0,-3,3,0.5,0.5,52,210,1371,0,0,0,3,0,0,11,0,38,,,,,,
306,Marcus Rashford,Rashford,13,man_utd,MUN,MID,4.9,3.6,Knee injury - 75% chance of playing,2021-01-24T20:00:26.139298Z,d,93,0.4,9.7,13.0,16,33,15,6,24,8,14,9,2,1896285,1317047,75.0,100.0,0,0,1,-1,3.1,7.7,96,116761,92782,7,5,6,22,0,0,0,4,269,,,2.0,,2.0,
307,Axel Tuanzebe,Tuanzebe,13,man_utd,MUN,DEF,0.5,0.4,,2020-09-11T11:00:09.121147Z,a,2,0.1,0.5,0.1,435,415,472,167,162,189,451,169,0,18197,15561,100.0,100.0,0,0,-3,3,0.9,1.3,42,255,686,0,0,0,1,0,0,0,0,4,,,,,,
308,Victor Lindelöf,Lindelöf,13,man_utd,MUN,DEF,3.5,1.2,,2021-01-20T23:30:18.271394Z,a,49,0.3,10.2,1.2,109,252,260,44,63,80,207,63,0,142990,200209,100.0,75.0,0,0,-2,2,1.7,2.2,48,2944,5354,1,1,4,16,0,0,0,1,250,,,,,,
309,Scott McTominay,McTominay,13,man_utd,MUN,MID,2.8,1.6,,2020-12-20T18:30:16.108254Z,a,47,0.3,9.6,1.3,108,135,196,36,90,105,145,76,1,162747,97998,100.0,100.0,0,0,-1,1,2.1,3.7,49,8078,14563,2,1,3,14,0,0,0,3,202,,,,,,
310,Eric Bailly,Bailly,13,man_utd,MUN,DEF,2.7,3.8,,2021-01-10T00:00:24.003322Z,a,19,0.8,3.9,0.6,250,388,332,96,145,116,331,113,0,67493,46128,100.0,100.0,0,0,-1,1,4.3,8.1,49,4372,7157,0,0,2,11,0,0,0,4,119,,,,,,
311,Daniel James,James,13,man_utd,MUN,MID,1.8,0.2,,,a,11,0.0,1.8,0.2,342,237,131,149,142,71,260,122,0,12189,28893,,,0,0,-3,3,0.7,0.9,62,181,525,1,0,0,5,0,0,0,0,43,,,,,,
312,Timothy Fosu-Mensah,Fosu-Mensah,13,man_utd,MUN,DEF,0.0,0.0,Transferred to Bayer Leverkusen,2021-01-19T08:36:38.549138Z,u,0,0.0,0.0,0.1,404,305,346,158,96,126,386,144,0,5074,9553,0.0,,0,0,-2,2,0.0,0.5,43,26,334,0,0,0,2,0,0,0,0,17,,,,,,
313,Aaron Wan-Bissaka,Wan-Bissaka,13,man_utd,MUN,DEF,3.7,5.2,,2020-12-22T16:30:17.008855Z,a,63,1.0,11.7,10.0,32,128,236,5,26,68,100,21,0,781194,911080,100.0,100.0,0,0,-1,1,5.7,10.9,54,47469,20598,1,1,6,20,0,0,0,3,326,,,,,,
314,José Diogo Dalot Teixeira,Dalot,13,man_utd,MUN,DEF,0.0,0.0,Joined AC Milan on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-04T17:30:13.934913Z,u,0,0.0,0.0,0.0,610,601,596,222,222,218,613,222,0,463,3546,0.0,0.0,0,0,-2,2,0.0,0.0,48,0,18,0,0,0,0,0,0,0,0,0,,,,,,
315,Mason Greenwood,Greenwood,13,man_utd,MUN,MID,2.1,1.4,,2020-11-07T15:00:20.967409Z,a,27,0.2,3.9,1.9,320,195,91,138,119,50,221,104,0,314381,700972,100.0,100.0,0,0,-5,5,1.9,3.3,70,1377,3898,1,0,2,14,0,0,0,0,86,5.0,,,,,
316,Tahith Chong,Chong,13,man_utd,MUN,MID,0.0,0.0,Joined Werder Bremen on loan until the end of the season on 16/8. - Expected back 01 Jul,2020-08-16T23:30:07.140253Z,u,0,0.0,0.0,0.0,545,532,521,206,207,206,553,208,0,799,1421,0.0,0.0,0,0,-1,1,0.0,0.0,44,3,15,0,0,0,0,0,0,0,0,0,,,,,,
317,James Garner,Garner,13,man_utd,MUN,MID,0.0,0.0,Joined Watford on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-10-07T10:30:13.280708Z,u,0,0.0,0.0,0.0,547,534,523,208,209,208,555,210,0,2403,6702,0.0,0.0,0,0,-1,1,0.0,0.0,44,6,46,0,0,0,0,0,0,0,0,0,,,,,,
318,Brandon Williams,Williams,13,man_utd,MUN,DEF,1.0,0.0,Unknown - Unknown return date,2021-01-15T18:00:24.416400Z,i,1,0.0,0.2,0.6,456,430,473,174,172,190,467,175,0,23857,103937,0.0,0.0,0,0,-3,3,0.0,0.0,42,28,2407,0,0,0,0,0,0,0,0,3,,,,,,
319,Teden Mengi,Mengi,13,man_utd,MUN,DEF,0.0,0.0,,,a,0,0.0,0.0,0.9,467,445,421,181,182,164,475,182,0,71293,68325,,,0,0,-1,1,0.5,0.5,39,707,3335,0,0,0,0,0,0,0,0,0,,,,,,
495,Donny van de Beek,van de Beek,13,man_utd,MUN,MID,1.6,0.0,,,a,16,0.0,2.4,1.4,314,280,268,137,157,137,323,152,0,165372,330193,,,0,0,-4,4,0.5,0.5,66,266,1845,1,0,0,9,0,0,0,0,62,,,,,,
568,Alex Nicolao Telles,Telles,13,man_utd,MUN,DEF,2.5,0.2,,2020-11-29T17:00:23.962457Z,a,15,0.0,2.7,0.8,277,147,325,105,34,110,271,89,0,256210,219183,100.0,100.0,0,0,0,0,0.7,0.9,55,961,8848,0,1,1,6,0,0,0,0,92,3.0,,,,,
569,Edinson Cavani,Cavani,13,man_utd,MUN,FWD,3.3,2.4,,2020-12-31T15:30:24.675304Z,a,40,0.3,5.1,3.7,174,230,60,18,35,27,142,29,1,639576,386539,100.0,100.0,0,0,-2,2,2.9,5.3,78,94037,22046,4,2,2,4,0,0,0,4,152,,,,,,
575,Facundo Pellistri,Pellistri,13,man_utd,MUN,MID,0.0,0.0,Illness - Unknown return date,2021-01-08T18:00:22.743097Z,i,0,0.0,0.0,0.0,626,622,621,251,251,251,629,251,0,1081,1134,0.0,0.0,0,0,-3,3,0.0,0.0,52,17,23,0,0,0,0,0,0,0,0,0,,,,,,
604,Lee Grant,Grant,13,man_utd,MUN,GKP,0.0,0.0,,,a,0,0.0,0.0,0.1,471,449,426,35,7,2,479,35,0,7105,3536,,,0,0,0,0,0.5,0.5,40,305,385,0,0,0,0,0,0,0,0,0,,,,,,
640,Amad Diallo,Diallo,13,man_utd,MUN,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,632,631,631,254,254,254,635,254,0,649,64,,,0,0,0,0,2.5,4.5,55,649,64,0,0,0,0,0,0,0,0,0,,,,,,
320,Andy Carroll,Carroll,14,newcastle,NEW,FWD,2.0,2.2,,2020-11-26T13:00:26.091436Z,a,24,0.4,4.6,0.4,343,290,125,39,43,38,281,40,0,68209,80688,100.0,100.0,0,0,-3,3,2.2,3.9,52,1874,2899,1,1,1,8,0,0,0,3,64,,,,,,
321,Jonjo Shelvey,Shelvey,14,newcastle,NEW,MID,1.9,0.8,,2020-12-27T01:00:21.199473Z,a,21,0.2,4.0,0.1,212,87,171,86,62,91,170,88,0,9121,25905,100.0,100.0,0,0,-2,2,0.8,1.1,53,97,225,0,0,2,16,0,0,0,0,131,2.0,,1.0,,,
322,Matt Ritchie,Ritchie,14,newcastle,NEW,MID,1.5,1.2,,2020-09-27T16:00:17.085028Z,a,12,0.2,2.4,0.0,309,80,287,133,58,146,237,111,0,4164,9050,100.0,100.0,0,0,-1,1,1.2,1.9,49,74,230,0,0,1,7,0,0,0,0,66,1.0,,5.0,,2.0,
323,Federico Fernández,Fernández,14,newcastle,NEW,DEF,2.1,2.2,Hamstring injury - Unknown return date,2021-01-15T18:00:24.432985Z,i,34,0.5,7.2,0.8,60,241,353,20,59,128,197,58,0,96182,146848,0.0,75.0,0,0,-3,3,0.0,2.9,47,146,10778,0,0,3,26,0,0,0,4,252,,,,,,
324,Ciaran Clark,Clark,14,newcastle,NEW,DEF,2.6,1.7,Calf injury - Unknown return date,2021-01-23T22:30:25.416448Z,i,26,0.4,5.8,0.4,168,343,223,69,124,63,248,81,0,54500,33175,0.0,100.0,0,0,0,0,0.0,2.9,45,831,4580,1,0,2,17,0,0,0,0,142,,,,,,
325,Karl Darlow,Darlow,14,newcastle,NEW,GKP,3.5,2.8,,2020-10-17T22:00:19.734313Z,a,67,0.6,13.4,2.3,6,611,606,2,64,62,115,2,0,331005,226316,100.0,100.0,0,0,0,0,2.8,5.1,50,3593,14000,0,0,3,32,1,0,73,6,362,,,,,,
326,Martin Dubravka,Dubravka,14,newcastle,NEW,GKP,0.0,0.0,,2020-08-27T11:00:09.134616Z,a,0,0.0,0.0,0.2,601,592,585,73,62,59,604,73,0,7643,22939,100.0,100.0,0,0,-2,2,0.0,-0.5,48,352,753,0,0,0,0,0,0,0,0,0,,,,,,
327,Florian Lejeune,Lejeune,14,newcastle,NEW,DEF,0.0,0.0,Joined Deportivo Alavés on loan until the end of the season on 11/9. - Expected back 01 Jul,2020-09-11T10:00:16.876723Z,u,0,0.0,0.0,0.0,514,497,482,201,202,192,522,202,0,382,2660,0.0,0.0,0,0,-2,2,0.0,0.0,43,6,18,0,0,0,0,0,0,0,0,0,,,,,,
328,Jamaal Lascelles,Lascelles,14,newcastle,NEW,DEF,1.5,0.2,,2020-11-21T15:00:21.748132Z,a,15,0.0,3.6,0.8,215,405,238,83,154,70,293,96,0,86562,274310,100.0,100.0,0,0,-3,3,0.2,-0.1,42,1764,2049,0,0,1,18,0,0,0,0,111,,,,,,
329,Dwight Gayle,Gayle,14,newcastle,NEW,FWD,2.4,0.3,,2020-08-27T12:30:12.628215Z,a,12,0.1,2.0,0.0,364,340,242,42,46,47,353,45,0,5322,5956,100.0,100.0,0,0,-1,1,0.3,0.1,59,277,472,1,0,0,3,0,0,0,3,40,,,,,,
330,Christian Atsu,Atsu,14,newcastle,NEW,MID,0.0,0.0,Not included in Newcastle United's 25-man Premier League squad,2020-10-20T13:30:19.072334Z,u,0,0.0,0.0,0.0,625,620,618,250,250,250,628,250,0,927,6037,0.0,0.0,0,0,-3,3,0.0,0.0,52,2,16,0,0,0,0,0,0,0,0,0,,,,,,
331,Paul Dummett,Dummett,14,newcastle,NEW,DEF,2.0,0.3,Knock - Unknown return date,2021-01-24T00:00:20.325669Z,i,4,0.1,0.9,0.0,415,409,512,163,156,204,440,165,0,1099,1986,0.0,100.0,0,0,-1,1,0.0,0.1,44,67,131,0,0,0,2,0,0,0,0,15,,,,,,
332,Javier Manquillo,Manquillo,14,newcastle,NEW,DEF,2.4,0.2,Knock - 50% chance of playing,2021-01-25T12:00:23.598461Z,d,17,0.0,4.0,0.2,332,207,351,127,48,127,327,109,0,19758,34528,50.0,,-1,1,-3,3,0.1,-0.1,42,101,508,0,0,2,9,0,0,0,0,84,,,,,,
333,Emil Krafth,Krafth,14,newcastle,NEW,DEF,1.4,0.2,,2020-10-02T09:30:18.851322Z,a,7,0.0,1.7,0.1,316,304,380,121,95,144,354,128,0,2634,6329,100.0,100.0,-1,1,-3,3,0.2,-0.1,42,89,121,0,1,0,12,0,0,0,0,58,,,,,,
334,Fabian Schär,Schär,14,newcastle,NEW,DEF,1.3,1.3,,2020-10-03T21:30:19.369147Z,a,16,0.3,3.3,0.1,207,391,331,81,147,115,310,103,0,14116,11017,100.0,100.0,0,0,-1,1,1.3,2.1,49,419,1136,0,0,1,15,0,0,0,0,105,,,4.0,,,
335,DeAndre Yedlin,Yedlin,14,newcastle,NEW,DEF,2.2,1.7,Steve Bruce confirmed on 23/1 Yedlin is currently unavailable to play for Newcastle due to a visa issue. - Unknown return date,2021-01-25T12:30:26.418178Z,n,13,0.4,3.0,0.4,340,275,329,132,79,113,350,126,0,35385,37681,0.0,100.0,0,0,-2,2,0.0,2.9,43,579,3088,0,0,1,6,0,0,0,0,68,,,,,,
336,Isaac Hayden,Hayden,14,newcastle,NEW,MID,1.5,1.2,,2020-12-30T23:00:16.404951Z,a,21,0.3,4.5,0.1,222,234,204,90,141,108,253,118,0,4719,8883,100.0,100.0,0,0,-3,3,1.2,1.9,47,81,203,0,0,2,20,0,0,0,0,101,,,,,,
337,Rolando Aarons,Aarons,14,newcastle,NEW,MID,0.0,0.0,Joined Huddersfield Town on a permanent deal on 7/1,2020-10-20T13:30:19.113162Z,u,0,0.0,0.0,0.0,607,598,592,240,240,239,610,240,0,1553,6054,0.0,0.0,0,0,-2,2,0.0,0.0,48,3,37,0,0,0,0,0,0,0,0,0,,,,,,
338,Allan Saint-Maximin,Saint-Maximin,14,newcastle,NEW,MID,3.2,0.2,,2020-11-27T12:00:23.892371Z,a,29,0.0,5.7,2.5,251,179,207,105,109,110,244,114,0,307239,1587844,100.0,25.0,0,0,-4,4,0.2,0.0,51,870,3859,1,1,3,11,0,0,0,2,89,,,,,,
339,Miguel Almirón,Almirón,14,newcastle,NEW,MID,2.3,1.5,,,a,39,0.3,7.0,0.4,179,81,108,72,59,61,111,61,0,42445,88033,,,0,0,-4,4,1.5,2.5,56,669,1816,1,1,2,20,0,0,0,2,148,5.0,,,,,
340,Joelinton Cássio Apolinário de Lira,Joelinton,14,newcastle,NEW,FWD,2.4,1.3,,,a,38,0.2,6.7,0.5,201,158,78,23,23,33,138,27,1,89402,86103,,,0,0,-3,3,1.3,2.1,57,1197,5379,1,2,2,18,0,0,0,2,132,,,,,,
341,Yoshinori Muto,Muto,14,newcastle,NEW,FWD,0.0,0.0,Joined Eibar on loan until the end of the season on 16/9. - Expected back 01 Jul,2020-09-16T09:00:10.507402Z,u,0,0.0,0.0,0.1,609,600,595,74,76,77,612,77,0,5738,26904,0.0,0.0,0,0,-2,2,0.0,0.0,48,8,67,0,0,0,0,0,0,0,0,0,,,,,,
342,Kelland Watts,Watts,14,newcastle,NEW,DEF,0.0,0.0,Joined Plymouth Argyle on loan until the end of the season on 24/8. - Expected back 01 Jul,2020-08-24T18:30:13.507340Z,u,0,0.0,0.0,0.2,466,444,420,180,181,163,474,181,0,8201,18294,0.0,0.0,0,0,-1,1,0.0,0.0,39,69,405,0,0,0,0,0,0,0,0,0,,,,,,
